"ID","B64 ID","STATE","CITY","NAME","NUM RATINGS","AVG RATINGS","TYPENAME","URL"
"2591","U2Nob29sLTI1OTE=","","","Northwest Vista College","289","3.9035","School","https://www.ratemyprofessors.com/school?sid=2591"
"2592","U2Nob29sLTI1OTI=","AL","Muscle Shoals","Northwest-Shoals Community College","27","2.90899","School","https://www.ratemyprofessors.com/school?sid=2592"
"2593","U2Nob29sLTI1OTM=","IL","Chicago","Northwestern Business College","1","3","School","https://www.ratemyprofessors.com/school?sid=2593"
"2594","U2Nob29sLTI1OTQ=","OH","Lima","University of Northwestern Ohio","18","3.18","School","https://www.ratemyprofessors.com/school?sid=2594"
"2595","U2Nob29sLTI1OTU=","CT","Norwalk","Norwalk Community College","92","3.52","School","https://www.ratemyprofessors.com/school?sid=2595"
"2596","U2Nob29sLTI1OTY=","TN","Goodlettsville","Nossi College of Art","5","3.05","School","https://www.ratemyprofessors.com/school?sid=2596"
"2597","U2Nob29sLTI1OTc=","CA","Ontario","Everest College","3","2.78","School","https://www.ratemyprofessors.com/school?sid=2597"
"2599","U2Nob29sLTI1OTk=","CA","Whittier","Everest College","0","0","School","https://www.ratemyprofessors.com/school?sid=2599"
"2600","U2Nob29sLTI2MDA=","LA","Chalmette","Nunez Community College","12","2.85","School","https://www.ratemyprofessors.com/school?sid=2600"
"2601","U2Nob29sLTI2MDE=","PA","Lower Burrell","Oakbridge Academy of Arts","1","1.56","School","https://www.ratemyprofessors.com/school?sid=2601"
"2602","U2Nob29sLTI2MDI=","IL","Des Plaines","Oakton Community College - Des Plaines","96","3.59","School","https://www.ratemyprofessors.com/school?sid=2602"
"2603","U2Nob29sLTI2MDM=","TX","Odessa","Odessa College","27","3.27","School","https://www.ratemyprofessors.com/school?sid=2603"
"2604","U2Nob29sLTI2MDQ=","OH","Lorain","Ohio Business College","1","1.56","School","https://www.ratemyprofessors.com/school?sid=2604"
"2605","U2Nob29sLTI2MDU=","OH","Sandusky","Ohio Business College: Sandusky","1","5","School","https://www.ratemyprofessors.com/school?sid=2605"
"2606","U2Nob29sLTI2MDY=","OH","Dayton","Ohio Institute of Photography and Technology","0","0","School","https://www.ratemyprofessors.com/school?sid=2606"
"2610","U2Nob29sLTI2MTA=","OH","Newark","Ohio State University: Newark Campus","69","3.3","School","https://www.ratemyprofessors.com/school?sid=2610"
"2611","U2Nob29sLTI2MTE=","OH","Chillicothe","Ohio University: Chillicothe Campus","20","3.17","School","https://www.ratemyprofessors.com/school?sid=2611"
"2612","U2Nob29sLTI2MTI=","OH","Lancaster","Ohio University: Lancaster Campus","32","3.72625","School","https://www.ratemyprofessors.com/school?sid=2612"
"2613","U2Nob29sLTI2MTM=","OH","East Liverpool","Ohio Valley Business College","0","0","School","https://www.ratemyprofessors.com/school?sid=2613"
"2614","U2Nob29sLTI2MTQ=","CA","Fremont","Ohlone College","142","3.07984","School","https://www.ratemyprofessors.com/school?sid=2614"
"2615","U2Nob29sLTI2MTU=","FL","Niceville","Northwest Florida State College","97","3.4","School","https://www.ratemyprofessors.com/school?sid=2615"
"2616","U2Nob29sLTI2MTY=","OK","Oklahoma City","Oklahoma City Community College","186","3.72","School","https://www.ratemyprofessors.com/school?sid=2616"
"2617","U2Nob29sLTI2MTc=","OK","Oklahoma City","Oklahoma State University: Oklahoma City","74","3.64","School","https://www.ratemyprofessors.com/school?sid=2617"
"2618","U2Nob29sLTI2MTg=","OK","Okmulgee","Oklahoma State University Institute of Technology","18","3.46","School","https://www.ratemyprofessors.com/school?sid=2618"
"2619","U2Nob29sLTI2MTk=","NY","Olean","Olean Business Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=2619"
"2621","U2Nob29sLTI2MjE=","NE","Omaha","Omaha College of Health Careers","0","0","School","https://www.ratemyprofessors.com/school?sid=2621"
"2622","U2Nob29sLTI2MjI=","NY","Syracuse","Onondaga Community College","190","3.11","School","https://www.ratemyprofessors.com/school?sid=2622"
"2623","U2Nob29sLTI2MjM=","CA","Costa Mesa","Orange Coast College","306","3.89489","School","https://www.ratemyprofessors.com/school?sid=2623"
"2624","U2Nob29sLTI2MjQ=","","","Orange County Community College (SUNY)","148","3.15","School","https://www.ratemyprofessors.com/school?sid=2624"
"2625","U2Nob29sLTI2MjU=","SC","Orangeburg","Orangeburg-Calhoun Technical College","9","3.22","School","https://www.ratemyprofessors.com/school?sid=2625"
"2626","U2Nob29sLTI2MjY=","PA","Philadelphia","Orleans Technical Institute Center City Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=2626"
"2627","U2Nob29sLTI2Mjc=","CO","La Junta","Otero Junior College","2","4.11","School","https://www.ratemyprofessors.com/school?sid=2627"
"2628","U2Nob29sLTI2Mjg=","AR","Malvern","Ouachita Technical College","3","2.93","School","https://www.ratemyprofessors.com/school?sid=2628"
"2629","U2Nob29sLTI2Mjk=","OH","Findlay","Owens Community College: Findlay Campus","16","2.94","School","https://www.ratemyprofessors.com/school?sid=2629"
"2630","U2Nob29sLTI2MzA=","OH","Toledo","Owens Community College: Toledo","131","3.41","School","https://www.ratemyprofessors.com/school?sid=2630"
"2631","U2Nob29sLTI2MzE=","KY","Owensboro","Owensboro Community & Technical College","13","3.73","School","https://www.ratemyprofessors.com/school?sid=2631"
"2633","U2Nob29sLTI2MzM=","GA","Oxford","Oxford College of Emory University","97","3.54","School","https://www.ratemyprofessors.com/school?sid=2633"
"2634","U2Nob29sLTI2MzQ=","AR","Melbourne","Ozarka College","4","3.18","School","https://www.ratemyprofessors.com/school?sid=2634"
"2635","U2Nob29sLTI2MzU=","MO","Springfield","Ozarks Technical Community College","168","3.56","School","https://www.ratemyprofessors.com/school?sid=2635"
"2636","U2Nob29sLTI2MzY=","PA","Reading","Pace Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=2636"
"2638","U2Nob29sLTI2Mzg=","KY","Paducah","Daymar College","2","2.22","School","https://www.ratemyprofessors.com/school?sid=2638"
"2639","U2Nob29sLTI2Mzk=","","","Palm Beach State College (all campuses)","352","3.49","School","https://www.ratemyprofessors.com/school?sid=2639"
"2640","U2Nob29sLTI2NDA=","","","Palo Alto College","125","4.15","School","https://www.ratemyprofessors.com/school?sid=2640"
"2641","U2Nob29sLTI2NDE=","CA","Blythe","Palo Verde College","5","2.5","School","https://www.ratemyprofessors.com/school?sid=2641"
"2643","U2Nob29sLTI2NDM=","NC","Grantsboro","Pamlico Community College","0","0","School","https://www.ratemyprofessors.com/school?sid=2643"
"2644","U2Nob29sLTI2NDQ=","TX","Carthage","Panola College","28","3.65857","School","https://www.ratemyprofessors.com/school?sid=2644"
"2645","U2Nob29sLTI2NDU=","AZ","Phoenix","Paradise Valley Community College","181","3.83","School","https://www.ratemyprofessors.com/school?sid=2645"
"2646","U2Nob29sLTI2NDY=","TX","Paris","Paris Junior College","22","2.50559","School","https://www.ratemyprofessors.com/school?sid=2646"
"2647","U2Nob29sLTI2NDc=","CO","Denver","Everest College","0","0","School","https://www.ratemyprofessors.com/school?sid=2647"
"2648","U2Nob29sLTI2NDg=","CO","Aurora","Everest College","0","0","School","https://www.ratemyprofessors.com/school?sid=2648"
"2649","U2Nob29sLTI2NDk=","CA","Pasadena","Pasadena City College","423","3.75317","School","https://www.ratemyprofessors.com/school?sid=2649"
"2650","U2Nob29sLTI2NTA=","FL","New Port Richey","Pasco-Hernando State College (all campuses)","162","3.23","School","https://www.ratemyprofessors.com/school?sid=2650"
"2651","U2Nob29sLTI2NTE=","NJ","Paterson","Passaic County Community College","120","3.08","School","https://www.ratemyprofessors.com/school?sid=2651"
"2652","U2Nob29sLTI2NTI=","MO","St. Louis","Patricia Stevens College","1","4.2","School","https://www.ratemyprofessors.com/school?sid=2652"
"2653","U2Nob29sLTI2NTM=","VA","Martinsville","Patrick Henry Community College","9","3.9","School","https://www.ratemyprofessors.com/school?sid=2653"
"2654","U2Nob29sLTI2NTQ=","VA","Franklin","Paul D. Camp Community College","7","2","School","https://www.ratemyprofessors.com/school?sid=2654"
"2655","U2Nob29sLTI2NTU=","MS","Poplarville","Pearl River Community College","23","3.08","School","https://www.ratemyprofessors.com/school?sid=2655"
"2656","U2Nob29sLTI2NTY=","TN","Knoxville","Pellissippi State Community College","182","3.65","School","https://www.ratemyprofessors.com/school?sid=2656"
"2657","U2Nob29sLTI2NTc=","WA","Port Angeles","Peninsula College","37","3.53","School","https://www.ratemyprofessors.com/school?sid=2657"
"2671","U2Nob29sLTI2NzE=","","","Metropolitan Community College-Penn Valley","59","3.03595","School","https://www.ratemyprofessors.com/school?sid=2671"
"2672","U2Nob29sLTI2NzI=","PA","Bristol","Pennco Tech","0","0","School","https://www.ratemyprofessors.com/school?sid=2672"
"2673","U2Nob29sLTI2NzM=","PA","Pittsburgh","Pennsylvania Culinary Institute","1","3.67","School","https://www.ratemyprofessors.com/school?sid=2673"
"2674","U2Nob29sLTI2NzQ=","PA","Media","Pennsylvania Institute of Technology","0","0","School","https://www.ratemyprofessors.com/school?sid=2674"
"2675","U2Nob29sLTI2NzU=","FL","Pensacola","Pensacola State College","140","3.3","School","https://www.ratemyprofessors.com/school?sid=2675"
"2676","U2Nob29sLTI2NzY=","NY","New York","Phillips Beth Israel School of Nursing","11","2.43788","School","https://www.ratemyprofessors.com/school?sid=2676"
"2677","U2Nob29sLTI2Nzc=","AZ","Phoenix","Phoenix College","146","3.80697","School","https://www.ratemyprofessors.com/school?sid=2677"
"2678","U2Nob29sLTI2Nzg=","SC","Greenwood","Piedmont Technical College","23","3.11","School","https://www.ratemyprofessors.com/school?sid=2678"
"2679","U2Nob29sLTI2Nzk=","VA","Charlottesville","Piedmont Virginia Community College","77","3.61","School","https://www.ratemyprofessors.com/school?sid=2679"
"2680","U2Nob29sLTI2ODA=","WA","Lakewood","Pierce College","137","3.59","School","https://www.ratemyprofessors.com/school?sid=2680"
"2681","U2Nob29sLTI2ODE=","CO","Colorado Springs","Pikes Peak Community College","162","3.15","School","https://www.ratemyprofessors.com/school?sid=2681"
"2682","U2Nob29sLTI2ODI=","","","Pima Community College","277","3.54","School","https://www.ratemyprofessors.com/school?sid=2682"
"2683","U2Nob29sLTI2ODM=","MN","Pine City","Pine Technical College","6","3.69","School","https://www.ratemyprofessors.com/school?sid=2683"
"2684","U2Nob29sLTI2ODQ=","OR","Wilsonville","Pioneer Pacific College","4","1.52","School","https://www.ratemyprofessors.com/school?sid=2684"
"2685","U2Nob29sLTI2ODU=","NC","Greenville","Pitt Community College","69","3.5","School","https://www.ratemyprofessors.com/school?sid=2685"
"2686","U2Nob29sLTI2ODY=","PA","Pittsburgh","Pittsburgh Institute of Aeronautics","1","3.6","School","https://www.ratemyprofessors.com/school?sid=2686"
"2687","U2Nob29sLTI2ODc=","PA","Pittsburgh","Pittsburgh Institute of Mortuary Science","2","3.17","School","https://www.ratemyprofessors.com/school?sid=2687"
"2688","U2Nob29sLTI2ODg=","PA","Oakdale","Pittsburgh Technical College","19","3.4","School","https://www.ratemyprofessors.com/school?sid=2688"
"2691","U2Nob29sLTI2OTE=","CO","Aurora","Platt College: Aurora","6","2.72","School","https://www.ratemyprofessors.com/school?sid=2691"
"2692","U2Nob29sLTI2OTI=","CA","Cerritos","Fremont College","3","3","School","https://www.ratemyprofessors.com/school?sid=2692"
"2693","U2Nob29sLTI2OTM=","CA","Alhambra","Platt College: Los Angeles","2","1.95","School","https://www.ratemyprofessors.com/school?sid=2693"
"2695","U2Nob29sLTI2OTU=","CA","Ontario","Platt College: Ontario","1","0","School","https://www.ratemyprofessors.com/school?sid=2695"
"2696","U2Nob29sLTI2OTY=","CA","San Diego","Platt College: San Diego","7","3.73","School","https://www.ratemyprofessors.com/school?sid=2696"
"2697","U2Nob29sLTI2OTc=","NY","Jackson Heights","Plaza College","5","3.92","School","https://www.ratemyprofessors.com/school?sid=2697"
"2699","U2Nob29sLTI2OTk=","","","Porterville College","40","3.64868","School","https://www.ratemyprofessors.com/school?sid=2699"
"2700","U2Nob29sLTI3MDA=","","","Portland Community College","496","3.60236","School","https://www.ratemyprofessors.com/school?sid=2700"
"2701","U2Nob29sLTI3MDE=","WV","Keyser","Potomac State College of West Virginia University","22","3.07727","School","https://www.ratemyprofessors.com/school?sid=2701"
"2702","U2Nob29sLTI3MDI=","IL","Chicago Heights","Prairie State College","40","3.37","School","https://www.ratemyprofessors.com/school?sid=2702"
"2703","U2Nob29sLTI3MDM=","KS","Pratt","Pratt Community College","4","2.39","School","https://www.ratemyprofessors.com/school?sid=2703"
"2704","U2Nob29sLTI3MDQ=","KY","Prestonsburg","Big Sandy Community & Technical College","9","3.54","School","https://www.ratemyprofessors.com/school?sid=2704"
"2705","U2Nob29sLTI3MDU=","MD","Largo","Prince George's Community College","146","3.42","School","https://www.ratemyprofessors.com/school?sid=2705"
"2706","U2Nob29sLTI3MDY=","AL","Montgomery","Prince Institute of Professional Studies","0","0","School","https://www.ratemyprofessors.com/school?sid=2706"
"2707","U2Nob29sLTI3MDc=","AK","Valdez","Prince William Sound Community College","3","2.96","School","https://www.ratemyprofessors.com/school?sid=2707"
"2709","U2Nob29sLTI3MDk=","IN","Indianapolis","Kaplan College","0","0","School","https://www.ratemyprofessors.com/school?sid=2709"
"2710","U2Nob29sLTI3MTA=","CA","Temecula","Professional Golfers Career College","0","0","School","https://www.ratemyprofessors.com/school?sid=2710"
"2712","U2Nob29sLTI3MTI=","UT","Provo","Provo College","2","2.89","School","https://www.ratemyprofessors.com/school?sid=2712"
"2713","U2Nob29sLTI3MTM=","","","Pueblo Community College","24","3.82","School","https://www.ratemyprofessors.com/school?sid=2713"
"2714","U2Nob29sLTI3MTQ=","","","University of Arkansas - Pulaski Technical","119","3.68","School","https://www.ratemyprofessors.com/school?sid=2714"
"2717","U2Nob29sLTI3MTc=","MA","Quincy","Quincy College","35","3.21","School","https://www.ratemyprofessors.com/school?sid=2717"
"2718","U2Nob29sLTI3MTg=","CT","Danielson","Quinebaug Valley Community College","17","3.5","School","https://www.ratemyprofessors.com/school?sid=2718"
"2719","U2Nob29sLTI3MTk=","MA","Worcester","Quinsigamond Community College","119","3.1","School","https://www.ratemyprofessors.com/school?sid=2719"
"2720","U2Nob29sLTI3MjA=","MN","International Falls","Rainy River Community College","2","2.9","School","https://www.ratemyprofessors.com/school?sid=2720"
"2721","U2Nob29sLTI3MjE=","NC","Asheboro","Randolph Community College","20","3.86","School","https://www.ratemyprofessors.com/school?sid=2721"
"2722","U2Nob29sLTI3MjI=","TX","Ranger","Ranger College","13","1.98","School","https://www.ratemyprofessors.com/school?sid=2722"
"2723","U2Nob29sLTI3MjM=","MO","St. Louis","Ranken Technical College","10","3.4","School","https://www.ratemyprofessors.com/school?sid=2723"
"2724","U2Nob29sLTI3MjQ=","VA","Glenns","Rappahannock Community College","13","3.61282","School","https://www.ratemyprofessors.com/school?sid=2724"
"2725","U2Nob29sLTI3MjU=","MN","Eagan","Rasmussen College-Eagan","3","3.13333","School","https://www.ratemyprofessors.com/school?sid=2725"
"2726","U2Nob29sLTI3MjY=","MN","Mankato","Rasmussen College-Manakato","2","2.33","School","https://www.ratemyprofessors.com/school?sid=2726"
"2727","U2Nob29sLTI3Mjc=","MN","Minnetonka","Rasmussen College-Minnetonka","0","0","School","https://www.ratemyprofessors.com/school?sid=2727"
"2728","U2Nob29sLTI3Mjg=","MN","St Cloud","Rasmussen College-St. Cloud","1","0","School","https://www.ratemyprofessors.com/school?sid=2728"
"2729","U2Nob29sLTI3Mjk=","PA","Reading","Reading Area Community College","94","3.34","School","https://www.ratemyprofessors.com/school?sid=2729"
"2730","U2Nob29sLTI3MzA=","OK","El Reno","Redlands Community College","12","3.56","School","https://www.ratemyprofessors.com/school?sid=2730"
"2731","U2Nob29sLTI3MzE=","CA","Reedley","Reedley College","73","3.75","School","https://www.ratemyprofessors.com/school?sid=2731"
